108;131;209;222;land;false;plains;1
109;112;210;192;land;false;plains;1
110;131;249;191;land;true;plains;1
111;137;205;193;land;false;plains;1
112;210;225;189;land;false;plains;1
113;253;236;19;land;false;plains;1
114;137;192;214;land;false;plains;1
115;251;182;181;land;false;plains;1
116;232;133;173;land;false;plains;1
117;175;176;238;land;true;plains;1
118;219;129;249;land;true;plains;1
119;83;209;237;land;false;plains;1
120;224;213;103;land;false;plains;1
121;247;200;129;land;false;plains;1
122;233;239;219;land;false;plains;1
123;128;249;165;land;false;plains;1
124;157;164;221;land;false;plains;1
125;181;93;242;land;false;plains;1
126;239;146;216;land;false;plains;1
127;197;240;154;land;true;plains;1
128;228;227;221;land;false;plains;1
129;141;161;253;land;false;plains;1
130;208;230;83;land;true;plains;1
131;182;252;246;land;false;plains;1
132;175;131;231;land;false;plains;1
133;253;146;223;land;false;plains;1
134;233;70;204;land;true;plains;1
135;227;207;204;land;false;plains;1
136;110;232;192;land;false;plains;1
137;186;171;152;land;false;plains;1
138;226;217;90;land;false;plains;1
139;223;165;145;land;false;plains;1
140;53;236;218;land;false;plains;1
141;246;254;232;land;false;plains;1
142;212;43;249;land;false;plains;1
143;239;199;226;land;true;plains;1
144;181;236;114;land;true;plains;1
145;236;155;142;land;false;plains;1
146;225;202;112;land;false;plains;1
147;198;240;116;land;true;plains;1
148;243;176;177;land;false;plains;1
149;239;167;241;land;false;plains;1
150;175;126;215;land;true;plains;1
151;151;244;115;land;false;plains;1
152;228;186;150;land;false;plains;1
153;175;227;171;land;false;plains;1
154;141;167;232;land;true;plains;1
155;119;235;200;land;true;plains;1
156;139;225;151;land;false;plains;1
157;228;253;115;land;false;plains;1
158;206;233;156;land;false;plains;1
159;76;212;225;land;false;plains;1
160;72;232;199;land;false;plains;1
161;235;120;171;land;true;plains;1
162;73;204;227;land;false;plains;1
163;180;143;206;land;false;plains;1
164;168;184;174;land;false;plains;1
165;247;20;249;land;false;plains;1
166;213;224;248;land;true;plains;1
167;144;220;153;land;false;plains;1
168;197;176;148;land;false;plains;1
169;66;217;228;land;false;plains;1
170;139;218;179;land;false;plains;1
171;219;210;173;land;true;desert;1
172;213;203;193;land;false;plains;1
173;185;147;213;land;false;plains;1
174;234;131;174;land;false;plains;1
175;158;184;163;land;false;plains;1
176;229;93;244;land;false;plains;1
177;254;55;224;land;false;plains;1
178;241;221;122;land;false;plains;1
179;212;211;162;land;false;plains;1
180;116;151;252;land;false;plains;1
181;84;225;208;land;false;plains;1
182;134;242;218;land;false;plains;1
183;167;192;250;land;false;plains;1
184;181;89;240;land;false;plains;1
185;223;251;36;land;true;plains;1
186;219;187;193;land;true;plains;1
187;236;222;66;land;false;plains;1
188;185;221;99;land;false;plains;1
189;161;193;161;land;false;plains;1
190;170;231;109;land;false;plains;1
191;206;249;46;land;false;urban;1
192;126;144;235;land;false;plains;1
193;217;99;203;land;false;plains;1
194;243;185;253;land;false;plains;1
195;197;103;253;land;true;plains;1
196;148;200;185;land;false;plains;1
197;206;240;134;land;false;plains;1
198;247;207;116;land;false;plains;1
199;69;232;248;land;false;plains;1
200;251;242;174;land;false;plains;1
201;127;207;174;land;false;plains;1
202;247;219;85;land;false;plains;1
203;216;214;219;land;false;plains;1
204;154;247;151;land;true;plains;1
205;226;189;146;land;false;plains;1
206;239;249;125;land;false;plains;1
207;170;140;222;land;false;plains;1
208;214;220;93;land;false;plains;1
209;247;172;86;land;false;plains;1
210;231;179;172;land;false;plains;1
211;249;85;221;land;false;plains;1
212;176;144;232;land;false;plains;1
213;205;145;201;land;false;plains;1
214;220;179;113;land;false;plains;1
215;220;237;82;land;true;plains;1
216;213;232;121;land;false;plains;1
217;220;248;38;land;false;plains;1
218;219;218;148;land;false;plains;1
219;213;182;188;land;false;plains;1
220;88;212;203;land;true;plains;1
221;254;197;90;land;false;plains;1
222;170;206;230;land;false;plains;1
223;252;231;139;land;true;plains;1
224;74;216;212;land;false;plains;1
225;163;248;140;land;true;plains;1
226;215;175;129;land;false;plains;1
227;215;160;203;land;true;dathomir;1
228;202;157;162;land;true;plains;1
229;235;164;234;land;false;plains;1
230;176;152;235;land;false;plains;1
231;191;248;120;land;false;plains;1
232;235;217;173;land;true;plains;1
233;147;136;238;land;false;plains;1
234;239;88;222;land;false;plains;1
235;196;162;216;land;false;plains;1
236;119;191;195;land;false;plains;1
237;250;159;242;land;false;plains;1
238;239;212;121;land;false;plains;1
239;153;246;137;land;true;plains;1
240;178;109;239;land;false;plains;1
241;246;153;241;land;false;plains;1
242;221;123;234;land;false;plains;1
243;133;157;248;land;false;plains;1
244;239;229;190;land;false;plains;1
245;202;200;114;land;false;plains;1
246;113;251;138;land;false;plains;1
247;50;241;241;land;false;plains;1
248;250;94;167;land;false;plains;1
249;229;227;183;land;false;plains;1
250;135;208;203;land;false;plains;1
251;231;232;149;land;false;plains;1
252;172;209;226;land;false;plains;1
253;221;140;237;land;false;plains;1
254;176;104;245;land;false;plains;1
255;227;225;249;land;false;plains;1
256;235;133;252;land;true;plains;1
257;201;204;151;land;true;plains;1
258;62;224;250;land;false;plains;1
259;92;240;234;land;false;plains;1
260;115;182;238;land;false;plains;1
261;223;203;222;land;true;plains;1
262;143;175;249;land;false;plains;1
263;148;244;195;land;false;plains;1
264;195;202;198;land;false;plains;1
265;235;194;79;land;false;plains;1
266;249;236;123;land;false;plains;1
267;177;108;232;land;true;plains;1
268;194;228;166;land;true;plains;1
269;205;102;252;land;false;plains;1
270;231;248;113;land;false;plains;1
271;86;197;245;land;false;plains;1
272;244;53;206;land;false;plains;1
273;231;86;204;land;false;plains;1
274;217;118;251;land;true;desert;1
275;85;226;235;land;false;plains;1
276;223;36;252;land;false;plains;1
277;253;202;236;land;false;plains;1
278;96;249;204;land;false;plains;1
279;227;110;180;land;true;plains;1
280;241;244;106;land;false;plains;1
281;172;129;230;land;false;plains;1
282;231;203;159;land;false;plains;1
283;186;107;222;land;false;plains;1
284;148;111;244;land;false;plains;1
285;241;237;170;land;false;plains;1
286;186;200;253;land;false;desert;1
287;178;166;225;land;false;plains;1
288;197;142;248;land;true;plains;1
289;233;140;191;land;false;plains;1
290;152;244;142;land;false;plains;1
291;106;237;240;land;false;plains;1
292;195;58;250;land;false;plains;1
293;207;210;161;land;false;plains;1
294;250;250;48;land;false;plains;1
295;144;215;245;land;false;plains;1
296;60;242;254;land;false;plains;1
297;199;191;146;land;true;plains;1
298;190;97;249;land;true;plains;1
299;174;175;234;land;false;plains;1
300;123;214;229;land;false;plains;1
301;244;249;230;land;true;plains;1
302;175;211;224;land;false;plains;1
303;228;227;242;land;false;plains;1
304;84;253;169;land;true;plains;1
305;205;157;170;land;true;plains;1
306;235;233;147;land;false;plains;1
307;244;110;216;land;false;plains;1
308;233;254;174;land;false;plains;1
309;247;242;153;land;true;plains;1
310;94;240;233;land;false;plains;1
311;144;206;235;land;false;plains;1
312;172;247;229;land;true;plains;1
313;184;250;120;land;false;plains;1
314;167;207;196;land;false;plains;1
315;197;251;175;land;false;plains;1
316;198;145;247;land;false;plains;1
317;223;205;232;land;false;plains;1
318;228;111;172;land;false;plains;1
319;216;244;221;land;false;plains;1
320;179;240;160;land;false;plains;1
321;241;140;234;land;false;plains;1
322;179;217;122;land;false;plains;1
323;204;182;232;land;false;plains;1
324;249;217;208;land;false;plains;1
325;73;209;250;land;false;plains;1
326;176;241;135;land;false;plains;1
327;229;144;176;land;false;plains;1
328;211;208;119;land;false;plains;1
329;222;225;130;land;false;plains;1
330;174;195;211;land;true;plains;1
331;201;59;246;land;false;plains;1
332;98;226;250;land;false;plains;1
333;231;108;249;land;false;plains;1
334;195;166;163;land;false;plains;1
335;128;242;181;land;false;plains;1
336;232;238;46;land;false;plains;1
337;208;223;249;land;false;plains;1
338;244;231;61;land;false;plains;1
339;157;192;164;land;false;plains;1
340;229;253;28;land;false;plains;1
341;238;78;190;land;true;plains;1
342;235;181;130;land;false;plains;1
343;229;189;220;land;true;plains;1
344;52;244;229;land;false;plains;1
345;173;104;251;land;false;plains;1
346;157;225;212;land;true;plains;1
347;168;231;190;land;false;plains;1
348;208;173;223;land;false;plains;1
349;227;129;191;land;false;plains;1
350;205;198;224;land;true;plains;1
351;205;241;203;land;false;plains;1
352;208;252;198;land;false;plains;1
353;74;240;225;land;false;plains;1
354;222;243;80;land;false;plains;1
355;243;138;215;land;false;plains;1
356;241;251;173;land;false;plains;1
357;218;230;155;land;false;plains;1
358;202;122;242;land;true;plains;1
359;211;202;244;land;true;plains;1
360;211;102;207;land;false;plains;1
361;208;138;180;land;false;plains;1
362;171;202;224;land;false;plains;1
363;223;127;162;land;false;plains;1
364;231;220;225;land;false;plains;1
365;236;28;239;land;true;desert;1
366;240;249;117;land;false;plains;1
367;194;215;176;land;false;plains;1
368;234;168;222;land;false;plains;1
369;148;147;213;land;false;plains;1
370;214;242;170;land;false;plains;1
371;228;139;155;land;false;plains;1
372;190;221;154;land;false;plains;1
373;239;161;243;land;false;plains;1
374;198;201;141;land;false;plains;1
375;252;162;103;land;false;plains;1
376;163;237;173;land;false;plains;1
377;249;210;185;land;false;plains;1
378;135;251;179;land;false;plains;1
379;215;201;126;land;false;plains;1
380;161;214;148;land;false;plains;1
381;159;231;190;land;false;plains;1
382;147;201;243;land;false;plains;1
383;247;152;112;land;false;plains;1
384;76;210;217;land;false;plains;1
385;53;245;231;land;true;plains;1
386;245;150;187;land;false;plains;1
387;159;172;215;land;true;plains;1
388;247;66;239;land;true;plains;1
389;191;127;195;land;false;plains;1
390;167;151;252;land;false;plains;1
391;215;188;236;land;true;plains;1
392;164;153;243;land;false;plains;1
393;251;99;233;land;false;plains;1
394;209;113;201;land;true;plains;1
395;104;235;218;land;true;plains;1
396;184;249;111;land;true;plains;1
397;190;148;209;land;true;plains;1
398;115;226;197;land;false;plains;1
399;172;161;253;land;false;plains;1
400;248;204;91;land;false;plains;1
401;140;170;209;land;true;plains;1
402;159;124;219;land;false;plains;1
403;200;124;236;land;true;plains;1
404;253;174;220;land;false;plains;1
405;197;151;156;land;false;plains;1
406;129;159;248;land;false;plains;1
407;162;215;230;land;false;plains;1
408;54;224;245;land;true;plains;1
409;129;212;244;land;false;plains;1
410;171;234;235;land;true;plains;1
411;169;209;137;land;true;plains;1
412;235;41;236;land;true;plains;1
413;251;176;164;land;true;plains;1
414;71;246;250;land;false;plains;1
415;159;245;128;land;false;plains;1
416;184;176;167;land;false;plains;1
417;225;110;177;land;false;plains;1
418;210;235;208;land;true;plains;1
419;186;242;243;land;false;plains;1
420;237;237;247;land;false;plains;1
421;243;214;115;land;true;plains;1
422;98;252;182;land;false;plains;1
423;243;228;212;land;false;plains;1
424;218;247;40;land;true;plains;1
425;97;230;206;land;false;plains;1
426;237;233;220;land;true;plains;1
427;197;183;207;land;false;plains;1
428;138;212;171;land;true;plains;1
429;238;210;207;land;true;plains;1
430;150;191;224;land;false;plains;1
431;245;249;11;land;false;plains;1
432;186;197;127;land;false;plains;1
433;144;211;193;land;false;plains;1
434;231;243;124;land;true;plains;1
435;97;230;194;land;false;plains;1
436;179;211;213;land;false;plains;1
437;198;170;165;land;false;plains;1
438;220;87;233;land;false;plains;1
439;205;194;203;land;true;plains;1
440;252;232;60;land;false;plains;1
441;173;235;224;land;false;plains;1
442;216;171;120;land;false;plains;1
443;73;210;248;land;false;dathomir;1
444;136;232;207;land;false;plains;1
445;72;220;236;land;false;plains;1
446;218;147;232;land;false;plains;1
447;250;95;201;land;false;plains;1
448;172;178;226;land;false;plains;1
449;182;167;184;land;false;plains;1
450;250;208;123;land;false;plains;1
451;244;137;153;land;false;plains;1
452;158;227;239;land;false;plains;1
453;213;209;119;land;false;plains;1
454;200;158;179;land;false;plains;1
455;202;221;114;land;false;plains;1
456;208;213;207;land;true;plains;1
457;160;216;236;land;false;plains;1
458;221;234;123;land;false;desert;1
459;226;189;137;land;false;plains;1
460;230;91;217;land;false;plains;1
461;160;253;178;land;false;plains;1
462;155;191;247;land;false;plains;1
463;171;167;207;land;false;plains;1
464;249;228;114;land;false;plains;1
465;234;234;46;land;false;plains;1
466;200;112;243;land;false;plains;1
467;190;254;57;land;true;plains;1
468;246;220;139;land;false;plains;1
469;238;188;219;land;false;plains;1
470;177;179;253;land;true;plains;1
471;146;227;135;land;false;plains;1
472;196;231;138;land;false;plains;1
473;192;171;155;land;false;plains;1
474;185;223;137;land;false;plains;1
475;120;243;208;land;false;plains;1
476;244;212;186;land;false;plains;1
477;236;203;247;land;false;plains;1
478;92;240;180;land;false;plains;1
479;189;167;245;land;false;plains;1
480;157;239;197;land;false;plains;1
481;71;217;225;land;false;plains;1
482;213;147;228;land;false;plains;1
483;239;129;175;land;false;plains;1
484;244;152;241;land;false;plains;1
485;178;241;187;land;false;plains;1
486;134;138;241;land;false;plains;1
487;208;119;202;land;false;plains;1
488;254;244;184;land;true;plains;1
489;167;218;224;land;true;plains;1
490;202;234;249;land;true;plains;1
491;228;226;239;land;false;plains;1
492;221;235;181;land;false;plains;1
493;202;98;240;land;false;plains;1
494;238;88;212;land;true;plains;1
495;130;174;203;land;false;plains;1
496;69;219;224;land;false;plains;1
497;162;220;181;land;false;plains;1
498;173;202;126;land;false;plains;1
499;183;188;173;land;false;plains;1
500;195;210;206;land;false;plains;1
501;145;218;147;land;false;plains;1
502;133;146;239;land;false;plains;1
503;152;214;181;land;true;desert;1
504;238;233;226;land;true;plains;1
505;204;110;254;land;false;plains;1
506;242;127;242;land;false;desert;1
507;248;215;174;land;false;plains;1
508;199;205;209;land;false;desert;1
509;253;247;135;land;false;plains;1
510;219;136;167;land;false;plains;1
511;235;195;201;land;false;plains;1
512;225;249;120;land;false;plains;1
513;195;237;237;land;false;plains;1
514;238;245;28;land;false;plains;1
515;179;213;219;land;false;plains;1
516;101;224;247;land;false;plains;1
517;206;197;148;land;false;plains;1
518;253;215;181;land;false;plains;1
519;220;72;214;land;false;plains;1
520;165;97;247;land;false;plains;1
521;238;174;145;land;false;plains;1
522;191;174;151;land;false;plains;1
523;253;93;156;land;false;urban;1
524;155;183;247;land;false;plains;1
525;202;240;64;land;false;plains;1
526;224;231;248;land;false;plains;1
527;251;159;100;land;false;plains;1
528;239;96;209;land;false;plains;1
529;87;173;249;land;false;plains;1
530;165;247;127;land;false;plains;1
531;254;143;137;land;false;plains;1
532;238;151;166;land;false;plains;1
533;153;249;163;land;true;plains;1
534;235;170;109;land;false;plains;1
535;221;156;128;land;false;plains;1
536;217;216;90;land;false;plains;1
537;243;210;57;land;false;plains;1
538;238;198;67;land;false;plains;1
539;247;229;205;land;false;plains;1
540;217;239;117;land;false;plains;1
541;175;248;206;land;false;plains;1
542;249;160;182;land;false;plains;1
543;214;211;146;land;false;plains;1
544;196;247;227;land;false;plains;1
545;207;252;250;land;false;plains;1
546;150;181;185;land;true;plains;1
547;113;239;174;land;false;plains;1
548;140;254;107;land;false;plains;1
549;193;130;232;land;false;plains;1
550;244;231;65;land;false;plains;1
551;218;207;147;land;false;plains;1
552;231;177;94;land;true;urban;1
553;245;213;85;land;false;plains;1
554;245;115;233;land;false;plains;1
555;229;40;240;land;false;plains;1
556;183;199;146;land;false;plains;1
557;106;180;221;land;false;plains;1
558;221;235;210;land;false;plains;1
559;153;117;245;land;false;plains;1
560;224;226;72;land;true;plains;1
561;226;207;75;land;false;plains;1
562;252;128;146;land;false;plains;1
563;218;81;204;land;false;plains;1
564;242;223;173;land;false;plains;1
565;156;221;219;land;false;plains;1
566;253;220;151;land;false;plains;1
567;185;215;230;land;true;plains;1
568;233;192;126;land;false;plains;1
569;189;164;161;land;false;plains;1
570;223;244;254;land;false;plains;1
571;230;172;209;land;true;plains;1
572;226;142;196;land;false;plains;1
573;177;139;225;land;false;plains;1
574;214;70;219;land;false;plains;1
575;91;235;186;land;false;plains;1
576;62;253;204;land;true;plains;1
577;185;146;174;land;true;plains;1
578;202;248;205;land;false;plains;1
579;233;66;214;land;false;plains;1
580;84;238;188;land;false;plains;1
581;220;244;214;land;false;plains;1
582;246;154;112;land;false;plains;1
583;250;198;163;land;false;plains;1
584;163;207;254;land;false;plains;1
585;243;166;159;land;true;plains;1
586;91;189;232;land;true;plains;1
587;226;243;77;land;true;plains;1
588;124;208;171;land;true;plains;1
589;248;118;158;land;false;plains;1
590;172;202;163;land;false;plains;1
591;225;232;57;land;false;plains;1
592;173;175;222;land;false;plains;1
593;196;207;145;land;false;plains;1
594;239;202;66;land;true;plains;1
595;104;176;222;land;false;plains;1
596;136;152;228;land;false;plains;1
597;211;219;202;land;false;plains;1
598;112;219;184;land;true;plains;1
599;166;185;164;land;false;plains;1
600;210;178;144;land;true;plains;1
601;231;155;218;land;false;plains;1
602;240;230;237;land;false;plains;1
603;237;152;112;land;false;plains;1
604;246;154;164;land;false;plains;1
605;180;197;208;land;false;plains;1
606;132;234;228;land;true;plains;1
607;166;171;230;land;false;plains;1
608;230;203;72;land;false;plains;1
609;114;236;250;land;false;plains;1
610;221;219;159;land;false;plains;1
611;116;224;194;land;true;plains;1
612;201;238;234;land;false;plains;1
613;252;102;234;land;true;plains;1
614;237;160;191;land;false;plains;1
615;200;239;68;land;false;plains;1
616;168;173;247;land;false;plains;1
617;149;141;241;land;false;plains;1
618;227;232;210;land;false;plains;1
619;159;206;166;land;false;plains;1
620;199;234;212;land;false;plains;1
621;185;221;207;land;false;urban;1
622;211;234;142;land;false;plains;1
623;192;253;178;land;false;plains;1
624;178;170;248;land;false;plains;1
625;214;126;214;land;false;plains;1
626;233;227;158;land;false;plains;1
627;164;232;207;land;false;plains;1
628;95;225;224;land;true;plains;1
629;207;254;251;land;false;plains;1
630;185;117;248;land;false;desert;1
631;202;111;250;land;false;plains;1
632;234;218;193;land;false;plains;1
633;198;155;210;land;true;plains;1
634;233;178;196;land;false;plains;1
635;198;69;240;land;false;plains;1
636;126;218;171;land;false;plains;1
637;134;239;156;land;false;plains;1
638;206;238;167;land;false;plains;1
639;135;194;225;land;false;plains;1
640;185;216;202;land;true;plains;1
641;161;242;154;land;false;plains;1
642;219;226;74;land;false;plains;1
643;31;241;243;land;false;plains;1
644;196;240;201;land;false;plains;1
645;218;166;191;land;true;plains;1
646;236;144;215;land;false;plains;1
647;194;165;218;land;false;dathomir;1
648;148;203;188;land;false;plains;1
649;143;225;135;land;false;plains;1
650;161;162;245;land;false;plains;1
651;73;194;241;land;true;plains;1
652;147;156;241;land;false;plains;1
653;113;216;209;land;false;plains;1
654;236;133;174;land;false;plains;1
655;252;246;82;land;true;plains;1
656;140;240;249;land;false;plains;1
657;215;214;126;land;false;plains;1
658;165;251;178;land;true;plains;1
659;228;253;254;land;false;plains;1
660;239;254;173;land;false;plains;1
661;249;92;220;land;false;plains;1
662;219;206;103;land;false;plains;1
663;163;176;246;land;false;plains;1
664;115;245;199;land;true;plains;1
665;108;188;214;land;false;plains;1
666;221;140;227;land;false;plains;1
667;132;208;215;land;false;plains;1
668;117;224;238;land;false;plains;1
669;229;248;134;land;false;plains;1
670;254;190;126;land;false;plains;1
671;75;234;230;land;false;plains;1
672;170;128;210;land;false;plains;1
673;204;140;254;land;false;urban;1
674;238;72;252;land;false;urban;1
675;137;226;226;land;false;plains;1
676;237;237;45;land;false;plains;1
677;242;155;195;land;false;plains;1
678;212;195;153;land;true;plains;1
679;223;238;224;land;true;plains;1
680;194;200;210;land;false;plains;1
681;193;218;200;land;false;urban;1
682;220;251;131;land;true;plains;1
683;104;204;209;land;false;plains;1
684;205;106;212;land;false;plains;1
685;178;133;219;land;true;plains;1
686;219;92;250;land;true;plains;1
687;210;180;180;land;false;plains;1
688;212;205;104;land;false;plains;1
689;90;251;250;land;false;plains;1
690;207;115;236;land;true;plains;1
691;241;126;195;land;false;plains;1
692;160;184;233;land;true;plains;1
693;198;229;91;land;false;plains;1
694;250;149;145;land;false;plains;1
695;187;234;197;land;false;plains;1
696;163;229;161;land;false;plains;1
697;159;250;99;land;false;plains;1
698;183;140;187;land;false;plains;1
699;92;230;208;land;false;plains;1
700;57;237;230;land;false;plains;1
701;145;250;240;land;false;dathomir;1
702;117;223;185;land;false;plains;1
703;229;206;240;land;true;plains;1
704;254;249;173;land;true;plains;1
705;195;227;84;land;true;plains;1
706;238;211;232;land;false;plains;1
707;202;239;106;land;false;plains;1
708;82;232;235;land;false;plains;1
709;233;249;254;land;false;plains;1
710;164;190;164;land;false;plains;1
711;159;209;162;land;false;plains;1
712;240;228;128;land;false;plains;1
713;246;108;181;land;false;plains;1
714;197;142;220;land;false;plains;1
715;172;235;102;land;true;plains;1
716;105;244;246;land;false;desert;1
717;132;187;208;land;false;plains;1
718;180;177;192;land;false;plains;1
719;236;206;188;land;false;plains;1
720;225;204;137;land;false;plains;1
721;155;216;173;land;true;plains;1
722;91;199;242;land;false;plains;1
723;169;156;236;land;false;plains;1
724;201;97;249;land;false;plains;1
725;237;194;198;land;true;plains;1
726;248;197;200;land;false;plains;1
727;142;245;188;land;false;plains;1
728;230;254;201;land;false;plains;1
729;233;220;252;land;false;plains;1
730;217;241;202;land;false;plains;1
731;147;105;252;land;false;plains;1
732;213;209;236;land;false;plains;1
733;50;236;216;land;false;plains;1
734;146;203;243;land;false;plains;1
735;197;231;188;land;false;plains;1
736;231;93;196;land;false;plains;1
737;241;160;107;land;false;plains;1
738;218;214;170;land;false;plains;1
739;234;102;175;land;false;plains;1
740;200;225;195;land;false;plains;1
741;165;201;212;land;false;plains;1
742;252;189;154;land;false;plains;1
743;214;250;94;land;false;plains;1
744;171;184;174;land;false;plains;1
745;211;125;175;land;false;plains;1
746;248;103;236;land;false;plains;1
747;200;171;177;land;false;plains;1
748;195;237;111;land;false;plains;1
749;243;123;221;land;false;plains;1
750;81;233;238;land;true;plains;1
751;245;254;168;land;false;plains;1
752;98;235;207;land;false;mountain;1
753;227;234;80;land;true;plains;1
754;190;230;211;land;false;plains;1
755;225;208;210;land;false;plains;1
756;175;201;247;land;false;plains;1
757;227;219;209;land;true;plains;1
758;196;177;159;land;false;plains;1
759;213;192;119;land;false;plains;1
760;127;185;207;land;false;plains;1
761;240;209;179;land;false;plains;1
762;246;148;220;land;false;plains;1
763;103;236;230;land;false;plains;1
764;129;198;203;land;false;plains;1
765;157;248;97;land;false;plains;1
766;232;247;27;land;true;plains;1
767;208;243;91;land;false;plains;1
768;191;210;100;land;true;plains;1
769;112;243;208;land;false;plains;1
770;146;237;185;land;false;plains;1
771;202;182;234;land;false;plains;1
772;184;162;243;land;false;plains;1
773;95;244;182;land;false;plains;1
774;174;166;188;land;true;plains;1
775;92;217;196;land;true;plains;1
776;248;171;144;land;false;plains;1
777;144;254;187;land;false;plains;1
778;172;111;229;land;false;plains;1
779;198;171;178;land;false;plains;1
780;185;138;212;land;true;plains;1
781;199;187;117;land;false;plains;1
782;106;221;247;land;false;plains;1
783;236;177;221;land;true;plains;1
784;168;127;243;land;false;plains;1
785;111;213;203;land;false;plains;1
786;214;166;130;land;false;plains;1
787;182;178;203;land;false;plains;1
788;197;149;157;land;false;plains;1
789;142;176;241;land;true;urban;1
790;167;133;211;land;false;plains;1
791;78;234;204;land;false;plains;1
792;229;233;207;land;true;plains;1
793;244;150;210;land;false;plains;1
794;236;206;209;land;false;plains;1
795;138;214;235;land;false;plains;1
796;227;242;186;land;false;plains;1
797;207;165;231;land;false;plains;1
798;223;77;245;land;true;plains;1
799;192;237;144;land;false;plains;1
800;247;213;50;land;false;plains;1
801;150;192;196;land;true;plains;1
802;196;195;124;land;true;plains;1
803;246;231;67;land;false;plains;1
804;106;246;251;land;true;plains;1
805;164;240;145;land;false;plains;1
806;214;202;115;land;false;plains;1
807;170;218;114;land;false;plains;1
808;228;214;70;land;false;plains;1
809;237;100;193;land;false;plains;1
810;220;179;203;land;false;plains;1
811;220;207;159;land;true;plains;1
812;222;219;79;land;false;plains;1
813;212;123;233;land;true;plains;1
814;152;207;197;land;false;plains;1
815;245;153;120;land;false;plains;1
816;227;247;62;land;false;plains;1
817;248;110;167;land;true;plains;1
818;159;155;244;land;true;plains;1
819;207;187;153;land;true;plains;1
820;254;246;127;land;true;plains;1
821;234;181;118;land;false;plains;1
